ID_MAN_CO;FUND_NUMBER;FUND_NAME;FUND_CCY;ISIN;SECURITY_NAME;TYPE_INSTR;INSTRUMENT_CCY;INSTRUMENT_PRICE;INSTRUMENT_PRICE_EUR;PRICE_DATE;FX_RATE;TRANSACTION_TYPE;EXECUTION_DATE;TRANSACTION_CCY;QUANTITY;AMOUNT_TRANSACTION_CCY;AMOUNT_FUND_CCY;AMOUNT_TRANSACTION_EUR;FX_RATE_EUR;FX_RATE_DATE;MATURITY_DATE;MIC_CODE;TRANSACTION_PRICE;UNREALIZED_PNL;CANCEL_ANULATION;FLAG_FEEDER;Reporting Period
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/03/2021;0;Purchase spot contract ~;19/03/2021;;0;399999.99;399999.99;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;17/03/2021;0;Purchase spot contract ~;17/03/2021;;0;29892;29892;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;17/03/2021;0;Purchase spot contract ~;17/03/2021;;0;80000000.8;80000000.8;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;16/03/2021;0;Purchase spot contract ~;16/03/2021;;0;36283.33;36283.33;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;15/03/2021;0;Purchase spot contract ~;15/03/2021;;0;999000;999000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought USD 406,280.02 Sold CHF 380,000.00;;USD;.935315;.795809;08/03/2021;0;Purchase forward contract ~;08/03/2021;CHF;0;406280.02;406280.02;367297.452081;.90405;31/03/2021;;;.935315;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/03/2021;0;Purchase spot contract ~;08/03/2021;;0;129332.67;129332.67;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/03/2021;0;Purchase spot contract ~;05/03/2021;;0;415284;415284;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought USD 361,904.87 Sold CHF 331,000.00;;USD;.914605;.778188;01/03/2021;0;Purchase forward contract ~;01/03/2021;CHF;0;361904.87;361904.87;327180.097724;.90405;31/03/2021;;;.914605;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought USD 393,238.85 Sold EUR 327,000.00;;USD;1.202565;1.023198;02/02/2021;0;Purchase forward contract ~;02/02/2021;EUR;0;393238.85;393238.85;393238.85;1;31/03/2021;;;1.202565;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/02/2021;0;Purchase spot contract ~;19/02/2021;;0;93520;93520;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;15/02/2021;0;Purchase spot contract ~;15/02/2021;;0;105327.32;105327.32;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/02/2021;0;Purchase spot contract ~;05/02/2021;;0;9748.56;9748.56;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;03/02/2021;0;Purchase spot contract ~;03/02/2021;;0;184618.46;184618.46;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;02/02/2021;0;Purchase spot contract ~;02/02/2021;;0;327000;327000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 335,095.75 Sold USD 376,000.00;;CHF;.891212;.8057;11/01/2021;0;Purchase forward contract ~;11/01/2021;USD;0;335095.75;335095.75;285114.878505;.850846;31/03/2021;;;.891212;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought EUR 304,064.80 Sold USD 373,000.00;;EUR;1.226712;1.226712;07/01/2021;0;Purchase forward contract ~;07/01/2021;USD;0;304064.8;304064.8;258712.318821;.850846;31/03/2021;;;1.226712;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/01/2021;0;Purchase spot contract ~;26/01/2021;;0;453000;453000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;21/01/2021;0;Purchase spot contract ~;21/01/2021;;0;232149.85;232149.85;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;18/01/2021;0;Purchase spot contract ~;18/01/2021;;0;214191;214191;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;14/01/2021;0;Purchase spot contract ~;14/01/2021;;0;18975.54;18975.54;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/01/2021;0;Purchase spot contract ~;12/01/2021;;0;620300.25;620300.25;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 335,095.75 Sold USD 376,000.00;;CHF;.891212;.8057;11/01/2021;0;Purchase forward contract ~;11/01/2021;USD;0;335095.75;335095.75;285114.878505;.850846;31/03/2021;;;.891212;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/01/2021;0;Purchase spot contract ~;08/01/2021;;0;111585.89;111585.89;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 304,283.31 Sold USD 344,000.00;;CHF;.884545;.799673;07/01/2021;0;Purchase forward contract ~;07/01/2021;USD;0;304283.31;304283.31;258898.23718;.850846;31/03/2021;;;.884545;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 304,064.80 Sold USD 373,000.00;;EUR;1.226712;1.226712;07/01/2021;0;Purchase forward contract ~;07/01/2021;USD;0;304064.8;304064.8;258712.318821;.850846;31/03/2021;;;1.226712;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/01/2021;0;Purchase spot contract ~;04/01/2021;;0;29592.41;29592.41;;;31/03/2021;;;;;20;Y;31/03/2021
